Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Number of late trains > 30min,Number of late trains > 60min
2015,1,PARIS LYON,MACON LOCHE,95.6586538462,210,2,6,35,1.19230769231,16,33.25,3.4375,0.266666666667,0.133333333333,0.266666666667,0.266666666667,0,0.0666666666666999,10,6,3
2015,1,PERPIGNAN,PARIS LYON,304.495901639,122,0,3,14.3333333332999,0.631147540983999,7,42.7142857143,3.11475409835999,0.833333333333,0,0.166666666667,0,0,0,7,4,1
2015,1,ITALIE,PARIS LYON,256.028846154,104,0,13,17,2.68269230769,14,41.9285714286,6.44230769230999,0.0480769230769,0.0192307692308,0.0288461538462,0.00961538461538,0,0.0192307692308,14,7,4
2015,2,PARIS LYON,BELLEGARDE (AIN),162.461883408,223,0,9,10,0.609865470851999,47,26.5319148936,7.60538116592,0.260869565217,0.391304347826,0.0869565217391,0.130434782609,0.0869565217391,0.0434782608696,34,8,3
2015,2,BESANCON FRANCHE COMTE TGV,PARIS LYON,130.83902439,206,1,5,12.2,0.741463414634,7,30.2857142857,0.107317073170999,0.571428571428999,0,0.142857142857,0.285714285714,0,0,6,3,0
2015,2,PARIS LYON,NICE VILLE,337.622093023,173,1,6,25.1666666667,1.06976744186,22,38.5909090909,7.43604651163,0.210526315789,0.105263157895,0.368421052632,0.210526315789,0.0526315789474,0.0526315789474,22,11,3
2015,2,NANTES,STRASBOURG,327.166666667,36,0,2,73.5,4.66666666667,2,88,6.77777777778,0,1,0,0,0,0,2,1,1
2015,2,PARIS EST,REIMS,47.1789473684,194,4,4,10,0.305263157895,9,14.8888888889,1.32631578947,0,0.555555555556,0,0.333333333333,0,0.111111111111,3,1,0
2015,2,PARIS LYON,NIMES,177.773809524,295,1,10,13.3,0.629251700679999,30,22.0666666667,4.54421768707,0.357142857143,0.25,0.107142857143,0.142857142857,0.0357142857143,0.107142857143,15,5,2
2015,2,PARIS LYON,TOULON,229.918502203,227,0,7,26,0.964757709251,15,35.1333333333,5.97797356828,0.0666666666666999,0.2,0.266666666667,0.266666666667,0.0666666666666999,0.133333333333,15,10,0
2015,2,PARIS MONTPARNASSE,LA ROCHELLE VILLE,191.431372549,204,0,4,18.5,0.612745098039,16,34.25,4.36764705881999,0.153846153846,0.538461538462,0.230769230769,0,0.0769230769231,0,16,5,2
2015,2,PARIS NORD,DUNKERQUE,123.209205021,239,0,16,17,1.35564853556,16,24.75,2.22175732217999,0.0769230769231,0.538461538462,0,0.230769230769,0.153846153846,0,10,4,2
2015,2,CHAMBERY CHALLES LES EAUX,PARIS LYON,181.775229358,219,1,72,17.3055555555999,6.54587155963,37,32.8108108108,5.78899082569,0.171428571429,0.2,0.342857142857,0.142857142857,0.114285714286,0.0285714285714,30,14,6
2015,2,PARIS LYON,MARSEILLE ST CHARLES,196.354368932,412,0,14,19.4285714285999,0.745145631068,21,31.0476190476,3.01941747573,0.428571428571,0.190476190476,0.0952380952381,0.190476190476,0,0.0952380952381,21,9,1
2015,2,PARIS LYON,MULHOUSE VILLE,166.735507246,276,0,9,19,0.79347826087,15,31.4666666667,2.25362318841,0.4,0.266666666667,0.133333333333,0,0.2,0,12,5,1
2015,2,PARIS MONTPARNASSE,BORDEAUX ST JEAN,210.177083332999,577,1,22,19.7727272727,0.949652777778,44,30.7727272727,4.30729166667,0.289473684211,0.473684210525999,0.105263157895,0.0789473684211,0.0526315789474,0,44,11,3
2015,2,PARIS MONTPARNASSE,NANTES,135.411530815,503,0,25,20.16,1.15705765408,44,41,4.88667992048,0.342857142857,0.371428571429,0.0571428571429,0.0571428571429,0.142857142857,0.0285714285714,32,20,9
2015,2,PARIS MONTPARNASSE,RENNES,132.890656063999,504,1,30,20.1333333332999,1.33001988072,54,79.6666666667,8.81510934394,0.142857142857,0.342857142857,0.0571428571429,0.114285714286,0.314285714286,0.0285714285714,42,29,24
2015,2,PARIS MONTPARNASSE,TOULOUSE MATABIAU,332.73015873,126,0,7,21.5714285714,1.44444444444,9,39.2222222221999,4.38888888889,0.5,0.25,0.125,0.125,0,0,9,5,1
2015,2,PARIS LYON,GENEVE,173.72244898,245,0,14,15.6428571428999,1.10204081633,51,26.1176470588,6.72653061224,,,,,,,35,7,3
2015,2,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.386934672999,199,0,6,12.1666666667,0.517587939698,9,34.2222222221999,2.67336683417,0.444444444444,0.333333333333,0.222222222222,0,0,0,7,3,1
2015,2,PARIS MONTPARNASSE,LE MANS,57.6715328467,411,0,25,21.32,1.47931873479,48,29.3958333333,3.98053527981,0.139534883720999,0.395348837209,0.0697674418604999,0.0697674418604999,0.302325581395,0.0232558139534999,20,14,7
2015,2,PARIS MONTPARNASSE,ST PIERRE DES CORPS,64.2752403846,416,0,18,19.0555555555999,1.00480769231,61,18.0491803279,2.92548076923,0.111111111111,0.518518518519,0.0740740740741,0.148148148148,0.148148148148,0,17,9,3
2015,2,DOUAI,PARIS NORD,84.9526315789,190,0,8,12.25,0.947368421052999,19,13.1052631579,-0.584210526316,0.222222222222,0.388888888889,0.222222222222,0.111111111111,0.0555555555556,0,5,1,0
2015,2,BELLEGARDE (AIN),PARIS LYON,163.472103004,233,0,60,15.2666666667,5.21888412016999,45,26.2666666667,4.85407725322,0.522727272726999,0.136363636363999,0.204545454545,0.0681818181818,0.0454545454545,0.0227272727272999,37,12,2
2015,2,PARIS MONTPARNASSE,POITIERS,106.408207342999,464,1,15,22.1333333332999,0.904967602592,32,27.59375,2.79913606911,0.25,0.285714285714,0.214285714286,0.107142857143,0.142857142857,0,19,8,3
2015,2,ARRAS,PARIS NORD,57.8006430868,311,0,31,9.51612903226,1.36334405145,33,14.696969697,-0.0900321543408,0.166666666667,0.466666666667,0.233333333333,0.1,0.0333333333333,0,10,3,0
2015,2,PARIS LYON,CHAMBERY CHALLES LES EAUX,181.580275229,218,0,16,18,1.51376146789,39,23.6666666667,5.01376146789,0.181818181818,0.242424242424,0.121212121212,0.242424242424,0.121212121212,0.0909090909091,24,7,2
2015,2,LYON PART DIEU,PARIS LYON,120.431304348,577,2,85,14.9882352941,3.09565217390999,44,26.1590909090999,1.78260869565,0.255813953488,0.232558139535,0.139534883720999,0.255813953488,0.0697674418604999,0.046511627907,23,10,4
2015,2,RENNES,PARIS MONTPARNASSE,135.324427481,524,0,78,15.9230769231,2.8893129771,64,41.515625,5.24809160305,0.375,0.375,0.0208333333332999,0.0416666666667,0.125,0.0625,48,25,15
2015,2,MARSEILLE ST CHARLES,LILLE,298.144329897,194,0,11,19.7272727273,1.51030927834999,38,32.1052631579,7.90721649485,0.30303030303,0.181818181818,0.151515151515,0.121212121212,0.121212121212,0.121212121212,38,13,2
2015,2,STUTTGART,PARIS EST,147.872641509,106,0,33,9.60606060606,4.92452830189,15,20.2,3.91509433961999,0.153846153846,0.307692307692,0.384615384614999,0.0769230769231,0,0.0769230769231,10,1,1
2015,2,PARIS LYON,ITALIE,259.449541284,109,0,9,20.7777777778,1.94495412844,17,38.7058823529,8.25688073394,0.266666666667,0.2,0.0666666666666999,0.266666666667,0.133333333333,0.0666666666666999,17,9,4
2015,2,PARIS EST,METZ,85.479704797,276,5,6,12,0.40221402214,23,18.2608695652,1.9557195572,0.0909090909091,0.681818181817999,0.0909090909091,0.0454545454545,0.0454545454545,0.0454545454545,7,4,0
2015,2,AIX EN PROVENCE TGV,PARIS LYON,182.449519230999,416,0,46,17.3260869565,2.62740384615,31,31.2258064515999,1.48557692308,0.448275862069,0,0,0.206896551724,0.172413793103,0.172413793103,28,9,3
2015,2,ANNECY,PARIS LYON,224.02173913,184,0,10,15.1,1.04347826087,21,36.8095238095,5.0597826087,0.238095238095,0.238095238095,0.380952380952,0.047619047619,0.0952380952381,0,21,8,4
2015,2,ANGERS SAINT LAUD,PARIS MONTPARNASSE,98.3070588235,426,1,56,12.9285714286,2.76470588235,60,32.6333333333,5.16235294118,0.24,0.44,0.06,0.12,0.1,0.04,47,19,4
2015,2,PARIS LYON,LAUSANNE,178.475961537999,104,0,7,25.8571428571,1.88461538462,19,34.1578947367999,8.76923076922999,,,,,,,11,6,4
2015,2,MACON LOCHE,PARIS LYON,98.7845303867,181,0,58,20.4482758621,7.53591160221,21,38,4.25414364640999,0.238095238095,0.238095238095,0.0952380952381,0.190476190476,0.0952380952381,0.142857142857,16,8,2
2015,2,NICE VILLE,PARIS LYON,337.208333333,169,1,15,20.5333333333,2.04761904762,26,32.3076923077,5.79166666666999,0.32,0.08,0.24,0.16,0.16,0.04,26,12,3
2015,2,PARIS LYON,PERPIGNAN,301.899305556,144,0,8,10.125,0.8125,9,35.2222222221999,3.45138888889,0.444444444444,0.222222222222,0,0,0,0.333333333333,9,4,1
2015,2,PARIS LYON,VALENCE ALIXAN TGV,131.28030303,264,0,12,16,0.912878787879,18,25.6111111111,2.48863636364,0.235294117647,0.411764705882,0,0.235294117647,0,0.117647058824,10,5,1
2015,2,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0050632911,396,1,27,21.4074074074,2.10886075949,62,19.0806451613,2.01518987342,0.166666666667,0.462962962963,0.148148148148,0.166666666667,0.0185185185185,0.037037037037,22,10,3
2015,2,LYON PART DIEU,MARSEILLE ST CHARLES,100.982727273,551,1,148,18.6621621622,5.64909090909,121,28.4297520661,7.24545454544999,0.176991150442,0.238938053097,0.203539823009,0.230088495575,0.0619469026549,0.0884955752212,82,32,12
2015,2,PARIS MONTPARNASSE,ANGOULEME,157.173913043,300,1,11,20.9090909091,0.963210702341,20,30.75,2.69230769231,0.294117647059,0.411764705882,0.0588235294118,0.176470588235,0.0588235294118,0,14,5,3
2015,2,DUNKERQUE,PARIS NORD,127.4375,240,0,0,0,0.1,11,19.1818181818,-0.658333333333,0.2,0.3,0.4,0.1,0,0,5,1,0
2015,2,GENEVE,PARIS LYON,173.446215139,251,0,42,19.4047619048,4.29880478088,47,26.4680851064,4.58565737052,0.521739130435,0.130434782609,0.195652173913,0.0652173913043,0.0652173913043,0.0217391304348,39,12,2
2015,2,PARIS LYON,DIJON VILLE,96.0932400932,429,0,20,19.5,1.08391608392,21,34.6666666667,1.3986013986,0.333333333333,0.238095238095,0.0952380952381,0.0952380952381,0.238095238095,0,18,8,3
2015,2,PARIS MONTPARNASSE,ST MALO,184.989010989,92,1,11,22,2.79120879121,10,71.9,7.97802197801999,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.428571428571,0,9,5,4
2015,2,RENNES,LYON PART DIEU,261.340659341,91,0,13,31,5.02197802198,17,46.1764705882,9.7032967033,0.2,0.333333333333,0.2,0.133333333333,0.133333333333,0,17,8,4
2015,2,PARIS EST,FRANCFORT,99.4047619048,126,0,3,42.6666666667,1.17460317459999,15,25.8,4,0,0.555555555556,0.111111111111,0.333333333333,0,0,10,2,1
2015,2,REIMS,PARIS EST,46.8936170213,191,3,1,8,0.170212765957,7,9.28571428571,-0.462765957447,0,0.4,0.4,0,0,0.2,1,0,0
2015,2,PARIS LYON,MONTPELLIER,206.225255973,294,1,10,13.3,0.631399317406,19,30.0526315788999,3.78839590444,0.294117647059,0.176470588235,0.0588235294118,0.176470588235,0.0588235294118,0.235294117647,19,6,2
2015,2,MONTPELLIER,PARIS LYON,205.650557621,269,0,21,17.9523809524,1.70260223047999,21,29.9047619048,2.17100371747,0.761904761905,0.0952380952381,0.047619047619,0,0,0.0952380952381,21,8,0
2015,2,LAUSANNE,PARIS LYON,180.51010101,99,0,15,20.4,3.84848484848,16,44.5625,7.07070707071,0.1875,0.0625,0.625,0.0625,0.0625,0,14,10,2
2015,2,PARIS LYON,LYON PART DIEU,120.455497382,574,1,10,16.9,0.438045375218,24,30.0833333333,1.13438045375,0.208333333332999,0.375,0.0416666666667,0.208333333332999,0.0416666666667,0.125,16,7,2
2015,2,NANTES,PARIS MONTPARNASSE,137.81980198,506,1,37,15.0810810810999,1.69702970297,94,34.5,7.14851485148999,0.240506329114,0.493670886076,0.0632911392404999,0.0886075949367,0.0886075949367,0.0253164556962,74,32,7
2015,2,TOULOUSE MATABIAU,PARIS MONTPARNASSE,340,155,0,5,20.6,0.754838709677,17,44.3529411764999,4.67741935484,0.6,0.2,0.0666666666666999,0.133333333333,0,0,17,7,3
2015,2,PARIS MONTPARNASSE,TOURS,75.8879310345,174,0,8,11.875,0.683908045977,31,11.7096774194,2.8275862069,0.0769230769231,0.576923076922999,0.115384615385,0.115384615385,0.0769230769231,0.0384615384615,7,0,0
2015,2,PARIS MONTPARNASSE,VANNES,201.053797468,158,0,12,14.3333333332999,1.19620253165,14,62,6.42405063291,0.333333333333,0.333333333333,0,0.111111111111,0.222222222222,0,14,9,5
2015,2,PARIS EST,STUTTGART,146.133333333,105,0,5,19.8,0.980952380952,14,33.0714285714,6.08571428571,,,,,,,8,4,3
2015,2,MULHOUSE VILLE,PARIS LYON,167.234482759,290,0,18,16.7222222222,1.62413793103,15,27.9333333333,0.706896551724,0.266666666667,0.0666666666666999,0.533333333333,0.0666666666666999,0,0.0666666666666999,11,5,1
2015,2,MARSEILLE ST CHARLES,LYON PART DIEU,100.40562249,498,0,45,19.7777777778,2.15060240964,90,27.3,7.32128514056,0.320987654321,0.172839506173,0.16049382716,0.16049382716,0.123456790123,0.0617283950617,62,24,7
2015,2,PARIS LYON,ANNECY,222.496875,160,0,6,15.8333333332999,0.66875,11,32.6363636364,4.5625,0.181818181818,0.0909090909091,0.181818181818,0.363636363636,0,0.181818181818,11,4,1
2015,2,AVIGNON TGV,PARIS LYON,160.528599606,508,1,91,17.5164835165,3.90729783036999,56,27.6607142857,2.4201183432,0.5,0.06,0.14,0.14,0.08,0.08,42,18,4
2015,2,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,79.2834224599,187,0,2,22,0.347593582888,7,19.8571428571,0.898395721925,0.285714285714,0.428571428571,0,0.142857142857,0,0.142857142857,3,1,0
2015,2,VALENCE ALIXAN TGV,PARIS LYON,132.166666667,228,0,45,13.9777777778,4.14473684210999,21,25.7142857142999,1.19298245614,0.619047619048,0.142857142857,0.047619047619,0.047619047619,0,0.142857142857,16,6,0
2015,2,PARIS MONTPARNASSE,QUIMPER,273.531914894,141,0,11,14.5454545455,1.25531914894,12,65.5833333333,5.74468085105999,0.428571428571,0.142857142857,0,0.142857142857,0.285714285714,0,12,8,5
2015,2,FRANCFORT,PARIS EST,99.953125,128,0,42,12.8333333332999,5.3359375,31,22.1612903226,6.515625,0,0.241379310345,0.655172413793,0.0689655172414,0.0344827586207,0,23,6,0
2015,2,NANCY,PARIS EST,95.5823754788999,264,3,14,17.0714285714,1.30651340996,17,21.5294117646999,0.647509578544,0,0.615384615385,0,0.230769230769,0.0769230769231,0.0769230769231,11,4,0
2015,2,PARIS LYON,AIX EN PROVENCE TGV,181.36125,400,0,11,17.9090909091,0.5825,20,25.9,2.8525,0.35,0.1,0.05,0.25,0,0.25,17,6,1
2015,2,PARIS LYON,MACON LOCHE,95.4517766497,197,0,8,15.5,0.705583756344999,10,18.4,1.29441624365,0.1,0.1,0.1,0.4,0.1,0.2,5,1,0
2015,2,ANGOULEME,PARIS MONTPARNASSE,155.796238245,320,1,33,13.9090909091,2.17868338558,36,24.1388888889,2.15987460815,0.1875,0.4375,0.21875,0.15625,0,0,19,6,2
2015,2,VANNES,PARIS MONTPARNASSE,214.23902439,206,1,10,30.9,1.62439024389999,19,54.6842105263,5.91219512195,0.538461538462,0.307692307692,0,0,0.153846153846,0,19,9,7
2015,2,PARIS EST,NANCY,96.5763358779,265,3,10,20.4,1.02290076336,16,19.25,0.259541984733,0.0625,0.5,0.125,0.1875,0.125,0,8,2,0
2015,2,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169,98,0,3,11,0.428571428571,11,20.9090909091,2.74489795918,0.0909090909091,0.272727272727,0.181818181818,0.363636363636,0.0909090909091,0,3,1,1
2015,2,TOULON,PARIS LYON,233.658163265,196,0,75,14.8933333333,6.63265306122,29,34.1379310345,5.09183673469,0.333333333333,0.0740740740741,0.222222222222,0.222222222222,0.111111111111,0.037037037037,29,14,4
2015,2,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.2307692308,403,0,23,21.9565217390999,1.42679900743999,36,38.5277777778,3.71464019851,0.322580645161,0.354838709677,0.0322580645161,0.0967741935483999,0.161290322580999,0.0322580645161,24,15,6
2015,2,PARIS MONTPARNASSE,LAVAL,98.6850961537999,208,0,13,21.4615384615,1.44711538462,18,37.6666666667,3.41346153845999,0.166666666667,0.388888888889,0,0.0555555555556,0.388888888889,0,12,7,2
2015,2,PARIS NORD,DOUAI,71.1164021164,189,0,9,27.3333333333,1.51851851852,16,22.9375,2.05291005290999,0.214285714286,0.428571428571,0.0714285714286,0,0.142857142857,0.142857142857,8,5,1
2015,2,MONTPELLIER,LYON PART DIEU,109.496632997,297,0,21,27.9047619048,2.13468013468,46,31.4130434783,7.17845117845,0.268292682927,0.292682926829,0.170731707317,0.146341463414999,0.0731707317073,0.0487804878049,32,13,6
2015,2,ZURICH,PARIS LYON,140.898773006,163,0,17,17.2352941176,2.13496932514999,10,25,1.05521472392999,0.1,0.1,0.7,0,0,0.1,7,2,1
2015,2,PARIS EST,STRASBOURG,141.638676845,400,7,15,16.4,0.730279898219,33,30.4242424242,3.8727735369,0.322580645161,0.322580645161,0.0322580645161,0.193548387097,0.129032258065,0,23,8,6
2015,2,PARIS LYON,AVIGNON TGV,159.712581345,461,0,14,20.5,0.691973969631,28,24.5714285714,2.3557483731,0.321428571429,0.285714285714,0.0357142857143,0.214285714286,0.0357142857143,0.107142857143,17,7,1
2015,2,BORDEAUX ST JEAN,PARIS MONTPARNASSE,211.197411002999,619,1,53,19.9811320755,2.37055016181,53,42.1698113208,3.74595469256,0.458333333333,0.229166666667,0.125,0.166666666667,0,0.0208333333332999,53,21,9
2015,2,PARIS NORD,ARRAS,53.0446428571,280,0,16,24.25,1.61071428571,25,21.6,0.939285714286,0.173913043478,0.434782608696,0.0869565217391,0.0869565217391,0.173913043478,0.0434782608696,11,5,2
2015,2,PARIS LYON,ZURICH,141.892857143,154,0,5,23.4,0.948051948052,9,32.8888888889,2.90909090909,,,,,,,7,3,1
2015,2,PARIS LYON,GRENOBLE,183.712809917,242,0,3,9.33333333333,0.252066115702,17,55.7647058824,3.92561983470999,0.125,0.0625,0.4375,0.375,0,0,17,10,2
2015,2,LILLE,MARSEILLE ST CHARLES,299.171875,192,0,18,10.8333333332999,1.65104166667,36,31.5555555555999,8.48958333333,0.194444444444,0.194444444444,0.222222222222,0.333333333333,0.0277777777778,0.0277777777778,36,14,3
2015,2,METZ,PARIS EST,85.4444444443999,266,5,18,13.4444444444,1.40996168582,29,15,1.85057471264,0.0769230769231,0.5,0.307692307692,0.0769230769231,0.0384615384615,0,10,3,0
2015,2,PERPIGNAN,PARIS LYON,303.864035088,114,0,4,14,0.710526315788999,12,28.3333333333,3.85087719298,0.75,0.0833333333333,0.0833333333333,0,0,0.0833333333333,12,4,0
2015,2,PARIS MONTPARNASSE,BREST,268.261682243,215,1,10,15.6,0.85046728972,15,107.466666667,8.44392523364,0.25,0.375,0,0.125,0.25,0,15,11,9
2015,2,BREST,PARIS MONTPARNASSE,271.004761905,214,4,3,16,0.228571428571,25,42.52,5.43333333333,0.4,0.4,0.05,0,0.1,0.05,25,11,6
2015,2,LAVAL,PARIS MONTPARNASSE,102.594470046,217,0,29,13.8275862069,2.48387096774,24,25,2.89400921659,0.368421052632,0.263157894737,0.0526315789474,0.0526315789474,0.157894736842,0.105263157895,17,6,1
2015,2,QUIMPER,PARIS MONTPARNASSE,287.64673913,185,1,3,19,0.33152173913,19,55.5789473684,6.36413043478,0.538461538462,0.307692307692,0,0,0.153846153846,0,19,9,8
2015,2,ST MALO,PARIS MONTPARNASSE,193.351648352,92,1,0,0,0.043956043956,9,33.1111111111,4.02197802198,0.625,0.25,0,0,0.125,0,9,5,1
2015,2,LILLE,LYON PART DIEU,193.148,250,0,19,12.2631578947,1.652,26,27.9230769231,4.34399999999999,0.192307692308,0.269230769231,0.153846153846,0.346153846154,0,0.0384615384615,24,9,1
2015,2,GRENOBLE,PARIS LYON,183.717391304,231,1,17,24.6470588235,1.97826086957,20,49.15,3.6347826087,0.2,0.2,0.4,0.1,0.05,0.05,19,8,6
2015,2,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,79.9263959391,197,0,28,17.2142857143,3.21319796954,17,21.2941176471,1.04568527919,0.25,0.3125,0.0625,0.125,0.0625,0.1875,7,3,1
2015,2,LE MANS,PARIS MONTPARNASSE,58.6988095238,421,1,56,22.5357142857,3.60238095238,77,24.9350649351,4.57857142857,0.222222222222,0.396825396824999,0.0634920634921,0.142857142857,0.126984126984,0.047619047619,37,17,6
2015,2,TOURS,PARIS MONTPARNASSE,77.0425531914999,188,0,3,34.3333333333,0.760638297872,27,18.2222222222,2.1914893617,0.173913043478,0.565217391304,0.0434782608696,0.173913043478,0,0.0434782608696,9,5,1
2015,2,DIJON VILLE,PARIS LYON,97.3687350835,419,0,79,27.4810126582,6.09069212411,33,55.9696969697,3.75178997613,0.30303030303,0.030303030303,0.454545454544999,0.0909090909091,0.0606060606061,0.0606060606061,26,18,5
2015,2,MARSEILLE ST CHARLES,PARIS LYON,197.184143222999,391,0,15,14.4,0.703324808184,22,30.0909090909,0.918158567775,0.55,0,0,0.2,0.05,0.2,22,6,1
2015,2,LA ROCHELLE VILLE,PARIS MONTPARNASSE,193.279411765,205,1,3,8.33333333333,0.18137254902,12,40.8333333333,3.01470588235,0.333333333333,0.583333333333,0,0,0.0833333333333,0,12,5,2
2015,2,PARIS NORD,LILLE,65.5651408451,569,1,42,15,1.3573943662,47,18.2553191489,1.03345070422999,0.152173913043,0.326086956522,0.130434782609,0.130434782609,0.195652173913,0.0652173913043,16,7,3
2015,2,LYON PART DIEU,LILLE,190.036144578,249,0,112,19.0803571429,9.51004016064,51,30.0980392157,7.44176706827,0.326086956522,0.217391304348,0.130434782609,0.108695652174,0.108695652174,0.108695652174,44,15,3
2015,2,STRASBOURG,PARIS EST,141.754716981,429,5,47,11.9361702128,1.81839622642,40,23.325,2.78537735849,0.171428571429,0.371428571429,0.228571428571,0.142857142857,0.0571428571429,0.0285714285714,28,7,2
2015,2,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.544554455,101,0,2,11,0.356435643564,17,19.3529411765,4.9603960396,0.125,0.125,0.4375,0.0625,0.0625,0.1875,10,1,0
2015,2,POITIERS,PARIS MONTPARNASSE,106.761061947,455,3,65,13.0461538462,2.81858407079999,45,30.4666666667,2.65486725664,0.275,0.425,0.2,0.075,0.025,0,26,11,5
2015,2,LYON PART DIEU,MONTPELLIER,110.334834835,334,1,78,19.2820512821,5.21021021021,69,31.9420289855,8.7027027027,0.227272727273,0.242424242424,0.212121212121,0.181818181818,0.0757575757576,0.0606060606061,45,22,10
2015,2,LYON PART DIEU,RENNES,261.785714286,84,0,33,16.0606060605999,7.58333333333,15,79.9333333333,16.3095238095,0.25,0.333333333333,0.0833333333333,0,0.333333333333,0,15,11,7
2015,2,NIMES,PARIS LYON,177.096296296,270,0,33,16.7272727273,2.53703703704,28,25.7142857142999,2.14814814815,0.678571428571,0.107142857143,0.107142857143,0,0,0.107142857143,21,8,0
2015,2,LILLE,PARIS NORD,68.9047619048,547,1,29,12.3448275862,1.07692307692,44,17.3181818182,-0.489010989011,0.139534883720999,0.348837209302,0.162790697674,0.209302325581,0.093023255814,0.046511627907,16,5,1
2015,2,STRASBOURG,NANTES,317.314285714,35,0,1,21,0.628571428571,4,42.5,6.85714285714,0.25,0,0,0,0.5,0.25,4,1,1
2015,2,ITALIE,PARIS LYON,258.6,110,0,22,17.9090909091,3.98181818182,16,40.375,6.97272727273,0.1875,0.125,0.375,0.25,0.0625,0,16,8,4
2015,3,LILLE,LYON PART DIEU,193.826086957,277,1,19,17.1052631578999,1.71014492754,15,30.4,2.80797101449,0.0666666666666999,0.0666666666666999,0.333333333333,0.266666666667,0,0.266666666667,13,4,1
2015,3,MARSEILLE ST CHARLES,LYON PART DIEU,100.880692168,550,1,52,18.4807692308,2.08378870674,85,29.7764705882,7.31329690346,0.207317073171,0.353658536585,0.243902439024,0.121951219512,0.0365853658536999,0.0365853658536999,54,20,7
2015,3,NANCY,PARIS EST,95.8384353741,294,0,8,19.125,0.857142857143,15,22.5333333333,0.105442176871,0.785714285714,0,0.0714285714286,0.0714285714286,0.0714285714286,0,10,2,1
2015,3,PARIS LYON,DIJON VILLE,98.0210772834,427,0,11,12.7272727273,0.456674473068,9,22,0.00702576112411999,0.333333333333,0.222222222222,0,0.222222222222,0.222222222222,0,4,2,1
2015,3,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.1832627119,472,0,37,14.6756756756999,1.88347457627,28,25.8214285714,2.11440677966,0.37037037037,0.333333333333,0.037037037037,0.111111111111,0.111111111111,0.037037037037,18,9,2
2015,3,QUIMPER,PARIS MONTPARNASSE,289.134715026,193,0,1,22,0.155440414508,16,41.375,3.35233160622,0.375,0.5,0.125,0,0,0,16,7,3
2015,3,PARIS NORD,DOUAI,71.1153846154,209,1,4,10,0.466346153846,15,12.5333333333,0.855769230769,0.5,0.285714285714,0,0,0.0714285714286,0.142857142857,3,1,0
2015,3,GENEVE,PARIS LYON,173.291845494,233,0,11,12.5454545455,1.54506437768,6,25.1666666667,-1.58798283261999,0.5,0.25,0.25,0,0,0,4,1,0
2015,3,PARIS LYON,ITALIE,257.827777778,90,0,1,12,0.388888888889,5,22.6,3.81111111111,0,0.4,0.2,0.2,0.2,0,5,0,0
2015,3,REIMS,PARIS EST,46.8544600939,213,0,2,33.5,0.525821596243999,10,13.2,-0.727699530515999,0.555555555556,0,0.333333333333,0,0.111111111111,0,2,1,0
2015,3,ANNECY,PARIS LYON,225.607734807,181,0,1,9,0.0939226519337,6,26.1666666667,-0.276243093923,0.166666666667,0,0.666666666667,0,0,0.166666666667,6,2,0
2015,3,PARIS MONTPARNASSE,QUIMPER,271.953488372,173,1,6,10.6666666667,0.505813953488,12,65.3333333333,4.94186046512,0.5,0.333333333333,0.166666666667,0,0,0,12,7,6
2015,3,PARIS LYON,CHAMBERY CHALLES LES EAUX,184.771689498,219,0,3,18.6666666667,0.415525114155,18,34.2222222221999,4.23744292237,0,0.176470588235,0.411764705882,0.352941176471,0.0588235294118,0,13,5,2
2015,3,PARIS LYON,MACON LOCHE,97.385786802,197,0,2,22,0.319796954315,2,95.5,0.593908629442,0,0,0,1,0,0,2,2,1
2015,3,LAVAL,PARIS MONTPARNASSE,103.263485477,241,0,18,21.8888888889,2.10788381743,14,34.9285714286,1.78008298755,0.538461538462,0.230769230769,0.153846153846,0.0769230769231,0,0,12,3,2
2015,3,PARIS MONTPARNASSE,POITIERS,104.343811395,509,0,8,15,0.314341846758,16,19.875,0.660117878192999,0.5,0.3125,0.125,0,0,0.0625,9,2,1
2015,3,PARIS MONTPARNASSE,ST MALO,183.078431373,102,0,3,9.33333333333,0.392156862745,5,43,2.15686274509999,0.6,0.2,0,0.2,0,0,5,2,1
2015,3,LYON PART DIEU,LILLE,190.153284672,275,1,114,18.2894736842,8.95620437955999,50,33.54,7.05474452554999,0.25,0.395833333333,0.166666666667,0.125,0.0416666666667,0.0208333333332999,40,16,6
